CardNum,Date,Site,When,Profile,Dept,Time,Slot
00760868,2020-06-03,Site B,2020-06-03 07:48:00,0,Dept 4,07:48:00,0700 to 0829
00760868,2020-06-04,Site B,2020-06-04 07:49:00,0,Dept 4,07:49:00,0700 to 0829
00760868,2020-06-05,Site B,2020-06-05 07:54:00,0,Dept 4,07:54:00,0700 to 0829
00760868,2020-06-08,Site B,2020-06-08 07:52:00,0,Dept 4,07:52:00,0700 to 0829
00760868,2020-06-09,Site B,2020-06-09 08:40:00,0,Dept 4,08:40:00,0830 to 0929
00760868,2020-06-10,Site A,2020-06-10 07:49:00,0,Dept 4,07:49:00,0700 to 0829
00760868,2020-06-11,Site B,2020-06-11 08:03:00,0,Dept 4,08:03:00,0700 to 0829
00760868,2020-06-12,Site B,2020-06-12 09:34:00,0,Dept 4,09:34:00,0930 to 1030
00760868,2020-06-15,Site A,2020-06-15 07:50:00,0,Dept 4,07:50:00,0700 to 0829
00760868,2020-06-16,Site B,2020-06-16 08:00:00,0,Dept 4,08:00:00,0700 to 0829
00760868,2020-06-17,Site B,2020-06-17 09:30:00,0,Dept 4,09:30:00,0930 to 1030
00760868,2020-06-18,Site B,2020-06-18 08:05:00,0,Dept 4,08:05:00,0700 to 0829
00760868,2020-06-19,Site B,2020-06-19 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00760868,2020-06-22,Site B,2020-06-22 08:00:00,0,Dept 4,08:00:00,0700 to 0829
00760868,2020-06-23,Site B,2020-06-23 09:31:00,0,Dept 4,09:31:00,0930 to 1030
00760868,2020-06-24,Site B,2020-06-24 07:53:00,0,Dept 4,07:53:00,0700 to 0829
00760868,2020-06-26,Site B,2020-06-26 08:09:00,0,Dept 4,08:09:00,0700 to 0829
00760933,2020-05-18,Site A,2020-05-18 08:18:00,0,Dept 17,08:18:00,0700 to 0829
00760933,2020-05-19,Site A,2020-05-19 08:38:00,0,Dept 17,08:38:00,0830 to 0929
00760933,2020-05-20,Site A,2020-05-20 08:40:00,0,Dept 17,08:40:00,0830 to 0929
00760933,2020-05-22,Site A,2020-05-22 08:27:00,0,Dept 17,08:27:00,0700 to 0829
00760933,2020-06-09,Site A,2020-06-09 08:31:00,0,Dept 17,08:31:00,0830 to 0929
00760933,2020-06-10,Site A,2020-06-10 08:39:00,0,Dept 17,08:39:00,0830 to 0929
00760933,2020-06-11,Site A,2020-06-11 08:43:00,0,Dept 17,08:43:00,0830 to 0929
00760933,2020-06-12,Site A,2020-06-12 08:46:00,0,Dept 17,08:46:00,0830 to 0929
00760933,2020-06-22,Site A,2020-06-22 08:41:00,0,Dept 17,08:41:00,0830 to 0929
00760933,2020-06-23,Site A,2020-06-23 08:32:00,0,Dept 17,08:32:00,0830 to 0929
00760933,2020-06-25,Site A,2020-06-25 08:36:00,0,Dept 17,08:36:00,0830 to 0929
00760933,2020-06-26,Site A,2020-06-26 08:48:00,0,Dept 17,08:48:00,0830 to 0929
00760986,2020-04-21,Site B,2020-04-21 08:38:00,0,Dept 4,08:38:00,0830 to 0929
00760986,2020-04-22,Site B,2020-04-22 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00760986,2020-04-24,Site B,2020-04-24 08:49:00,0,Dept 4,08:49:00,0830 to 0929
00760986,2020-04-26,Site B,2020-04-26 08:57:00,0,Dept 4,08:57:00,0830 to 0929
00760986,2020-04-28,Site B,2020-04-28 08:47:00,0,Dept 4,08:47:00,0830 to 0929
00760986,2020-04-29,Site B,2020-04-29 08:46:00,0,Dept 4,08:46:00,0830 to 0929
00760986,2020-05-02,Site B,2020-05-02 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00760986,2020-05-04,Site B,2020-05-04 08:49:00,0,Dept 4,08:49:00,0830 to 0929
00760986,2020-05-06,Site B,2020-05-06 08:36:00,0,Dept 4,08:36:00,0830 to 0929
00760986,2020-05-10,Site B,2020-05-10 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00760986,2020-05-11,Site B,2020-05-11 08:29:00,0,Dept 4,08:29:00,0700 to 0829
00760986,2020-05-12,Site B,2020-05-12 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00760986,2020-05-14,Site B,2020-05-14 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00760986,2020-05-15,Site B,2020-05-15 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00760986,2020-05-16,Site B,2020-05-16 08:05:00,0,Dept 4,08:05:00,0700 to 0829
00760986,2020-05-18,Site B,2020-05-18 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00760986,2020-05-19,Site B,2020-05-19 07:58:00,0,Dept 4,07:58:00,0700 to 0829
00760986,2020-05-20,Site B,2020-05-20 10:13:00,0,Dept 4,10:13:00,0930 to 1030
00760986,2020-05-22,Site B,2020-05-22 08:07:00,0,Dept 4,08:07:00,0700 to 0829
00760986,2020-05-23,Site B,2020-05-23 10:09:00,0,Dept 4,10:09:00,0930 to 1030
00760986,2020-06-01,Site B,2020-06-01 07:54:00,0,Dept 4,07:54:00,0700 to 0829
00760986,2020-06-02,Site B,2020-06-02 07:55:00,0,Dept 4,07:55:00,0700 to 0829
00760986,2020-06-03,Site B,2020-06-03 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00760986,2020-06-06,Site B,2020-06-06 07:26:00,0,Dept 4,07:26:00,0700 to 0829
00760986,2020-06-08,Site B,2020-06-08 07:55:00,0,Dept 4,07:55:00,0700 to 0829
00760986,2020-06-09,Site B,2020-06-09 07:53:00,0,Dept 4,07:53:00,0700 to 0829
00760986,2020-06-10,Site B,2020-06-10 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00760986,2020-06-12,Site B,2020-06-12 07:04:00,0,Dept 4,07:04:00,0700 to 0829
00760986,2020-06-13,Site B,2020-06-13 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00760986,2020-06-15,Site B,2020-06-15 07:48:00,0,Dept 4,07:48:00,0700 to 0829
00760986,2020-06-16,Site B,2020-06-16 07:25:00,0,Dept 4,07:25:00,0700 to 0829
00760986,2020-06-19,Site B,2020-06-19 07:52:00,0,Dept 4,07:52:00,0700 to 0829
00760986,2020-06-20,Site B,2020-06-20 07:34:00,0,Dept 4,07:34:00,0700 to 0829
00760986,2020-06-22,Site B,2020-06-22 07:34:00,0,Dept 4,07:34:00,0700 to 0829
00760986,2020-06-24,Site B,2020-06-24 07:48:00,0,Dept 4,07:48:00,0700 to 0829
00760986,2020-06-26,Site B,2020-06-26 07:26:00,0,Dept 4,07:26:00,0700 to 0829
00760986,2020-06-27,Site B,2020-06-27 07:35:00,0,Dept 4,07:35:00,0700 to 0829
00761085,2020-04-29,Site B,2020-04-29 08:16:00,0,Dept 10,08:16:00,0700 to 0829
00761085,2020-04-30,Site B,2020-04-30 07:00:00,0,Dept 10,07:00:00,0700 to 0829
00761085,2020-05-04,Site B,2020-05-04 07:10:00,0,Dept 10,07:10:00,0700 to 0829
00761545,2020-04-22,Site B,2020-04-22 08:24:00,0,Dept 4,08:24:00,0700 to 0829
00761545,2020-04-27,Site B,2020-04-27 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00761545,2020-05-19,Site B,2020-05-19 10:05:00,0,Dept 4,10:05:00,0930 to 1030
00761545,2020-05-20,Site B,2020-05-20 10:09:00,0,Dept 4,10:09:00,0930 to 1030
00761545,2020-05-21,Site B,2020-05-21 10:08:00,0,Dept 4,10:08:00,0930 to 1030
00761545,2020-05-23,Site B,2020-05-23 10:17:00,0,Dept 4,10:17:00,0930 to 1030
00761545,2020-06-07,Site B,2020-06-07 09:56:00,0,Dept 4,09:56:00,0930 to 1030
00761545,2020-06-14,Site B,2020-06-14 09:00:00,0,Dept 4,09:00:00,0830 to 0929
00761545,2020-06-21,Site B,2020-06-21 09:16:00,0,Dept 4,09:16:00,0830 to 0929
00761795,2020-04-21,Site B,2020-04-21 09:10:00,0,Dept 16,09:10:00,0830 to 0929
00761795,2020-04-28,Site B,2020-04-28 09:02:00,0,Dept 16,09:02:00,0830 to 0929
00761795,2020-05-05,Site B,2020-05-05 09:24:00,0,Dept 16,09:24:00,0830 to 0929
00761795,2020-05-19,Site B,2020-05-19 09:34:00,0,Dept 16,09:34:00,0930 to 1030
00761795,2020-06-02,Site B,2020-06-02 07:46:00,0,Dept 16,07:46:00,0700 to 0829
00761795,2020-06-04,Site B,2020-06-04 08:40:00,0,Dept 16,08:40:00,0830 to 0929
00761795,2020-06-11,Site B,2020-06-11 09:06:00,0,Dept 16,09:06:00,0830 to 0929
00761795,2020-06-15,Site B,2020-06-15 08:38:00,0,Dept 16,08:38:00,0830 to 0929
00761795,2020-06-17,Site B,2020-06-17 09:04:00,0,Dept 16,09:04:00,0830 to 0929
00761795,2020-06-18,Site B,2020-06-18 08:54:00,0,Dept 16,08:54:00,0830 to 0929
00761795,2020-06-25,Site B,2020-06-25 09:22:00,0,Dept 16,09:22:00,0830 to 0929
00762538,2020-04-21,Site B,2020-04-21 08:07:00,0,Dept 5,08:07:00,0700 to 0829
00762818,2020-04-28,Site B,2020-04-28 08:22:00,0,Dept 3,08:22:00,0700 to 0829
00762818,2020-04-29,Site B,2020-04-29 07:46:00,0,Dept 3,07:46:00,0700 to 0829
00762818,2020-04-30,Site B,2020-04-30 07:51:00,0,Dept 3,07:51:00,0700 to 0829
00762818,2020-05-04,Site B,2020-05-04 07:48:00,0,Dept 1,07:48:00,0700 to 0829
00762818,2020-05-05,Site B,2020-05-05 07:43:00,0,Dept 1,07:43:00,0700 to 0829
00762818,2020-05-06,Site B,2020-05-06 07:47:00,0,Dept 1,07:47:00,0700 to 0829
00762818,2020-05-08,Site B,2020-05-08 07:48:00,0,Dept 1,07:48:00,0700 to 0829
00762818,2020-05-12,Site B,2020-05-12 07:48:00,0,Dept 3,07:48:00,0700 to 0829
00762818,2020-05-13,Site B,2020-05-13 07:49:00,0,Dept 3,07:49:00,0700 to 0829
00762818,2020-05-14,Site B,2020-05-14 07:50:00,0,Dept 3,07:50:00,0700 to 0829
00762818,2020-05-18,Site B,2020-05-18 07:50:00,0,Dept 3,07:50:00,0700 to 0829
00762818,2020-05-19,Site B,2020-05-19 07:48:00,0,Dept 3,07:48:00,0700 to 0829
00762818,2020-06-01,Site B,2020-06-01 07:40:00,0,Dept 3,07:40:00,0700 to 0829
00762818,2020-06-02,Site B,2020-06-02 07:32:00,0,Dept 3,07:32:00,0700 to 0829
00762818,2020-06-10,Site B,2020-06-10 08:17:00,0,Dept 1,08:17:00,0700 to 0829
00762818,2020-06-15,Site B,2020-06-15 09:07:00,0,Dept 3,09:07:00,0830 to 0929
00762818,2020-06-16,Site B,2020-06-16 08:55:00,0,Dept 3,08:55:00,0830 to 0929
00762818,2020-06-18,Site B,2020-06-18 08:18:00,0,Dept 3,08:18:00,0700 to 0829
00762818,2020-06-23,Site B,2020-06-23 08:25:00,0,Dept 3,08:25:00,0700 to 0829
00762818,2020-06-24,Site B,2020-06-24 08:24:00,0,Dept 3,08:24:00,0700 to 0829
00762818,2020-06-25,Site B,2020-06-25 08:39:00,0,Dept 3,08:39:00,0830 to 0929
00762825,2020-06-18,Site A,2020-06-18 10:14:00,0,Dept 11,10:14:00,0930 to 1030
00762825,2020-06-19,Site A,2020-06-19 08:47:00,0,Dept 11,08:47:00,0830 to 0929
00762941,2020-04-26,Site B,2020-04-26 08:45:00,0,Dept 4,08:45:00,0830 to 0929
00762941,2020-04-28,Site B,2020-04-28 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00762941,2020-04-30,Site B,2020-04-30 09:56:00,0,Dept 4,09:56:00,0930 to 1030
00762941,2020-05-02,Site B,2020-05-02 08:23:00,0,Dept 4,08:23:00,0700 to 0829
00762941,2020-05-03,Site B,2020-05-03 09:45:00,0,Dept 4,09:45:00,0930 to 1030
00762941,2020-05-05,Site B,2020-05-05 09:29:00,0,Dept 4,09:29:00,0830 to 0929
00762941,2020-05-07,Site B,2020-05-07 08:34:00,0,Dept 4,08:34:00,0830 to 0929
00762941,2020-05-08,Site B,2020-05-08 08:30:00,0,Dept 4,08:30:00,0830 to 0929
00762941,2020-05-10,Site B,2020-05-10 08:27:00,0,Dept 4,08:27:00,0700 to 0829
00762941,2020-05-12,Site B,2020-05-12 08:37:00,0,Dept 4,08:37:00,0830 to 0929
00762941,2020-05-13,Site B,2020-05-13 08:05:00,0,Dept 4,08:05:00,0700 to 0829
00762941,2020-05-15,Site B,2020-05-15 08:30:00,0,Dept 4,08:30:00,0830 to 0929
00762941,2020-05-16,Site B,2020-05-16 08:29:00,0,Dept 4,08:29:00,0700 to 0829
00762941,2020-05-18,Site B,2020-05-18 08:21:00,0,Dept 4,08:21:00,0700 to 0829
00762941,2020-05-19,Site B,2020-05-19 07:19:00,0,Dept 4,07:19:00,0700 to 0829
00762941,2020-05-20,Site B,2020-05-20 10:15:00,0,Dept 4,10:15:00,0930 to 1030
00762941,2020-05-22,Site B,2020-05-22 07:34:00,0,Dept 4,07:34:00,0700 to 0829
00762941,2020-05-23,Site B,2020-05-23 07:47:00,0,Dept 4,07:47:00,0700 to 0829
00762941,2020-06-02,Site B,2020-06-02 07:44:00,0,Dept 4,07:44:00,0700 to 0829
00762941,2020-06-04,Site B,2020-06-04 07:47:00,0,Dept 4,07:47:00,0700 to 0829
00762941,2020-06-05,Site B,2020-06-05 07:38:00,0,Dept 4,07:38:00,0700 to 0829
00762941,2020-06-06,Site B,2020-06-06 07:36:00,0,Dept 4,07:36:00,0700 to 0829
00762941,2020-06-07,Site B,2020-06-07 07:30:00,0,Dept 4,07:30:00,0700 to 0829
00762941,2020-06-12,Site B,2020-06-12 07:01:00,0,Dept 4,07:01:00,0700 to 0829
00762941,2020-06-15,Site B,2020-06-15 07:38:00,0,Dept 4,07:38:00,0700 to 0829
00762941,2020-06-16,Site B,2020-06-16 07:06:00,0,Dept 4,07:06:00,0700 to 0829
00762941,2020-06-18,Site B,2020-06-18 07:35:00,0,Dept 4,07:35:00,0700 to 0829
00762941,2020-06-19,Site B,2020-06-19 10:30:00,0,Dept 4,10:30:00,0930 to 1030
00762941,2020-06-21,Site B,2020-06-21 07:45:00,0,Dept 4,07:45:00,0700 to 0829
00762941,2020-06-22,Site B,2020-06-22 08:02:00,0,Dept 4,08:02:00,0700 to 0829
00762941,2020-06-25,Site B,2020-06-25 08:07:00,0,Dept 4,08:07:00,0700 to 0829
00762941,2020-06-28,Site B,2020-06-28 07:58:00,0,Dept 4,07:58:00,0700 to 0829
00762984,2020-05-18,Site A,2020-05-18 09:10:00,0,Dept 8,09:10:00,0830 to 0929
00762984,2020-06-22,Site A,2020-06-22 09:14:00,0,Dept 8,09:14:00,0830 to 0929
00763481,2020-04-21,Site A,2020-04-21 10:20:00,0,Dept  1,10:20:00,0930 to 1030
00763908,2020-04-29,Site B,2020-04-29 08:41:00,0,Dept 10,08:41:00,0830 to 0929
00764070,2020-06-05,Site A,2020-06-05 09:54:00,0,Dept 8,09:54:00,0930 to 1030
00766402,2020-05-06,Site B,2020-05-06 08:03:00,0,Dept 1,08:03:00,0700 to 0829
00766402,2020-05-17,Site B,2020-05-17 08:32:00,0,Dept 3,08:32:00,0830 to 0929
00766402,2020-06-08,Site B,2020-06-08 08:48:00,0,Dept 1,08:48:00,0830 to 0929
00766402,2020-06-22,Site B,2020-06-22 08:46:00,0,Dept 3,08:46:00,0830 to 0929
00766402,2020-06-24,Site B,2020-06-24 09:10:00,0,Dept 3,09:10:00,0830 to 0929
00766402,2020-06-25,Site B,2020-06-25 08:01:00,0,Dept 3,08:01:00,0700 to 0829
00766602,2020-05-18,Site A,2020-05-18 09:18:00,0,Dept 8,09:18:00,0830 to 0929
00767139,2020-04-20,Site B,2020-04-20 08:31:00,0,Dept 4,08:31:00,0830 to 0929
00767139,2020-04-21,Site B,2020-04-21 08:23:00,0,Dept 4,08:23:00,0700 to 0829
00767139,2020-04-23,Site B,2020-04-23 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00767139,2020-04-24,Site B,2020-04-24 08:36:00,0,Dept 4,08:36:00,0830 to 0929
00767139,2020-04-25,Site B,2020-04-25 08:04:00,0,Dept 4,08:04:00,0700 to 0829
00767139,2020-04-27,Site B,2020-04-27 08:21:00,0,Dept 4,08:21:00,0700 to 0829
00767139,2020-04-28,Site B,2020-04-28 08:34:00,0,Dept 4,08:34:00,0830 to 0929
00767139,2020-05-02,Site B,2020-05-02 08:42:00,0,Dept 4,08:42:00,0830 to 0929
00767139,2020-05-03,Site B,2020-05-03 08:31:00,0,Dept 4,08:31:00,0830 to 0929
00767139,2020-05-04,Site B,2020-05-04 08:37:00,0,Dept 4,08:37:00,0830 to 0929
00767139,2020-05-06,Site B,2020-05-06 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00767139,2020-05-07,Site B,2020-05-07 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00767139,2020-05-08,Site B,2020-05-08 08:21:00,0,Dept 4,08:21:00,0700 to 0829
00767139,2020-05-11,Site B,2020-05-11 08:15:00,0,Dept 4,08:15:00,0700 to 0829
00767139,2020-05-14,Site B,2020-05-14 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00767139,2020-05-18,Site B,2020-05-18 08:51:00,0,Dept 4,08:51:00,0830 to 0929
00767139,2020-05-19,Site B,2020-05-19 08:52:00,0,Dept 4,08:52:00,0830 to 0929
00767139,2020-05-20,Site B,2020-05-20 09:02:00,0,Dept 4,09:02:00,0830 to 0929
00767139,2020-06-01,Site B,2020-06-01 09:01:00,0,Dept 4,09:01:00,0830 to 0929
00767139,2020-06-03,Site B,2020-06-03 08:57:00,0,Dept 4,08:57:00,0830 to 0929
00767139,2020-06-04,Site B,2020-06-04 08:52:00,0,Dept 4,08:52:00,0830 to 0929
00767139,2020-06-07,Site B,2020-06-07 09:03:00,0,Dept 4,09:03:00,0830 to 0929
00767139,2020-06-09,Site B,2020-06-09 09:05:00,0,Dept 4,09:05:00,0830 to 0929
00767139,2020-06-11,Site B,2020-06-11 09:04:00,0,Dept 4,09:04:00,0830 to 0929
00767139,2020-06-12,Site B,2020-06-12 09:13:00,0,Dept 4,09:13:00,0830 to 0929
00767139,2020-06-13,Site B,2020-06-13 09:09:00,0,Dept 4,09:09:00,0830 to 0929
00767139,2020-06-18,Site B,2020-06-18 09:06:00,0,Dept 4,09:06:00,0830 to 0929
00767139,2020-06-21,Site B,2020-06-21 09:15:00,0,Dept 4,09:15:00,0830 to 0929
00767139,2020-06-22,Site B,2020-06-22 09:09:00,0,Dept 4,09:09:00,0830 to 0929
00767139,2020-06-25,Site B,2020-06-25 09:08:00,0,Dept 4,09:08:00,0830 to 0929
00767139,2020-06-26,Site B,2020-06-26 09:18:00,0,Dept 4,09:18:00,0830 to 0929
00767139,2020-06-28,Site B,2020-06-28 09:04:00,0,Dept 4,09:04:00,0830 to 0929
00767619,2020-06-04,Site B,2020-06-04 09:04:00,0,Dept 16,09:04:00,0830 to 0929
00767619,2020-06-05,Site B,2020-06-05 09:41:00,0,Dept 16,09:41:00,0930 to 1030
00767619,2020-06-12,Site B,2020-06-12 09:39:00,0,Dept 16,09:39:00,0930 to 1030
00767619,2020-06-22,Site B,2020-06-22 09:16:00,0,Dept 16,09:16:00,0830 to 0929
00767736,2020-04-20,Site B,2020-04-20 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00767736,2020-04-22,Site B,2020-04-22 08:19:00,0,Dept 4,08:19:00,0700 to 0829
00767736,2020-04-23,Site B,2020-04-23 08:30:00,0,Dept 4,08:30:00,0830 to 0929
00767736,2020-04-25,Site B,2020-04-25 09:41:00,0,Dept 4,09:41:00,0930 to 1030
00767736,2020-04-26,Site B,2020-04-26 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00767736,2020-04-27,Site B,2020-04-27 09:52:00,0,Dept 4,09:52:00,0930 to 1030
00767736,2020-04-29,Site B,2020-04-29 08:40:00,0,Dept 4,08:40:00,0830 to 0929
00767736,2020-04-30,Site B,2020-04-30 08:17:00,0,Dept 4,08:17:00,0700 to 0829
00767736,2020-05-01,Site B,2020-05-01 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00767736,2020-05-03,Site B,2020-05-03 09:43:00,0,Dept 4,09:43:00,0930 to 1030
00767736,2020-05-05,Site B,2020-05-05 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00767736,2020-05-07,Site B,2020-05-07 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00767736,2020-05-09,Site B,2020-05-09 07:52:00,0,Dept 4,07:52:00,0700 to 0829
00767736,2020-05-11,Site B,2020-05-11 08:44:00,0,Dept 4,08:44:00,0830 to 0929
00767736,2020-05-12,Site B,2020-05-12 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00767736,2020-05-13,Site B,2020-05-13 08:24:00,0,Dept 4,08:24:00,0700 to 0829
00767736,2020-05-15,Site B,2020-05-15 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00767736,2020-05-16,Site B,2020-05-16 08:23:00,0,Dept 4,08:23:00,0700 to 0829
00767736,2020-05-17,Site B,2020-05-17 08:36:00,0,Dept 4,08:36:00,0830 to 0929
00767736,2020-05-19,Site B,2020-05-19 07:58:00,0,Dept 4,07:58:00,0700 to 0829
00767736,2020-05-20,Site B,2020-05-20 08:39:00,0,Dept 4,08:39:00,0830 to 0929
00767736,2020-05-21,Site B,2020-05-21 07:43:00,0,Dept 4,07:43:00,0700 to 0829
00767736,2020-05-23,Site B,2020-05-23 07:54:00,0,Dept 4,07:54:00,0700 to 0829
00767736,2020-05-24,Site B,2020-05-24 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00767736,2020-06-01,Site B,2020-06-01 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00767736,2020-06-03,Site B,2020-06-03 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00767736,2020-06-05,Site B,2020-06-05 08:36:00,0,Dept 4,08:36:00,0830 to 0929
00767736,2020-06-08,Site B,2020-06-08 08:40:00,0,Dept 4,08:40:00,0830 to 0929
00767736,2020-06-09,Site B,2020-06-09 08:36:00,0,Dept 4,08:36:00,0830 to 0929
00767736,2020-06-10,Site B,2020-06-10 08:39:00,0,Dept 4,08:39:00,0830 to 0929
00767736,2020-06-11,Site B,2020-06-11 08:43:00,0,Dept 4,08:43:00,0830 to 0929
00767736,2020-06-12,Site B,2020-06-12 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00767736,2020-06-13,Site B,2020-06-13 09:13:00,0,Dept 4,09:13:00,0830 to 0929
00767736,2020-06-14,Site B,2020-06-14 08:25:00,0,Dept 4,08:25:00,0700 to 0829
00767736,2020-06-15,Site B,2020-06-15 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00767736,2020-06-16,Site B,2020-06-16 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00767736,2020-06-17,Site B,2020-06-17 08:29:00,0,Dept 4,08:29:00,0700 to 0829
00767736,2020-06-19,Site B,2020-06-19 09:51:00,0,Dept 4,09:51:00,0930 to 1030
00767736,2020-06-21,Site B,2020-06-21 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00767736,2020-06-22,Site B,2020-06-22 09:42:00,0,Dept 4,09:42:00,0930 to 1030
00767736,2020-06-24,Site B,2020-06-24 08:46:00,0,Dept 4,08:46:00,0830 to 0929
00767736,2020-06-25,Site B,2020-06-25 07:29:00,0,Dept 4,07:29:00,0700 to 0829
00767736,2020-06-26,Site B,2020-06-26 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00767736,2020-06-28,Site B,2020-06-28 08:16:00,0,Dept 4,08:16:00,0700 to 0829
00770102,2020-05-18,Site B,2020-05-18 09:37:00,0,Dept 4,09:37:00,0930 to 1030
00770102,2020-05-19,Site B,2020-05-19 10:09:00,0,Dept 4,10:09:00,0930 to 1030
00770102,2020-05-20,Site B,2020-05-20 10:09:00,0,Dept 4,10:09:00,0930 to 1030
00770102,2020-05-21,Site B,2020-05-21 10:06:00,0,Dept 4,10:06:00,0930 to 1030
00770102,2020-06-01,Site B,2020-06-01 09:00:00,0,Dept 4,09:00:00,0830 to 0929
00770102,2020-06-02,Site B,2020-06-02 09:35:00,0,Dept 4,09:35:00,0930 to 1030
00770102,2020-06-03,Site B,2020-06-03 09:54:00,0,Dept 4,09:54:00,0930 to 1030
00770102,2020-06-05,Site B,2020-06-05 09:37:00,0,Dept 4,09:37:00,0930 to 1030
00770102,2020-06-06,Site B,2020-06-06 09:30:00,0,Dept 4,09:30:00,0930 to 1030
00770102,2020-06-08,Site B,2020-06-08 09:28:00,0,Dept 4,09:28:00,0830 to 0929
00770102,2020-06-09,Site B,2020-06-09 09:37:00,0,Dept 4,09:37:00,0930 to 1030
00770102,2020-06-10,Site B,2020-06-10 09:43:00,0,Dept 4,09:43:00,0930 to 1030
00770102,2020-06-13,Site B,2020-06-13 10:07:00,0,Dept 4,10:07:00,0930 to 1030
00770102,2020-06-15,Site B,2020-06-15 09:39:00,0,Dept 4,09:39:00,0930 to 1030
00770102,2020-06-17,Site B,2020-06-17 10:14:00,0,Dept 4,10:14:00,0930 to 1030
00770102,2020-06-20,Site B,2020-06-20 09:58:00,0,Dept 4,09:58:00,0930 to 1030
00770102,2020-06-22,Site B,2020-06-22 09:54:00,0,Dept 4,09:54:00,0930 to 1030
00770102,2020-06-23,Site B,2020-06-23 10:02:00,0,Dept 4,10:02:00,0930 to 1030
00770102,2020-06-24,Site B,2020-06-24 09:39:00,0,Dept 4,09:39:00,0930 to 1030
00770102,2020-06-25,Site B,2020-06-25 08:04:00,0,Dept 4,08:04:00,0700 to 0829
00770102,2020-06-27,Site B,2020-06-27 09:46:00,0,Dept 4,09:46:00,0930 to 1030
00770911,2020-06-02,Site A,2020-06-02 08:45:00,0,Dept 18,08:45:00,0830 to 0929
00771683,2020-04-22,Site B,2020-04-22 10:22:00,0,Dept 3,10:22:00,0930 to 1030
00771683,2020-06-03,Site B,2020-06-03 07:07:00,0,Dept 3,07:07:00,0700 to 0829
00771683,2020-06-10,Site B,2020-06-10 08:11:00,0,Dept 1,08:11:00,0700 to 0829
00771683,2020-06-11,Site B,2020-06-11 08:08:00,0,Dept 1,08:08:00,0700 to 0829
00771683,2020-06-16,Site B,2020-06-16 07:59:00,0,Dept 3,07:59:00,0700 to 0829
00771683,2020-06-17,Site B,2020-06-17 09:44:00,0,Dept 3,09:44:00,0930 to 1030
00771683,2020-06-23,Site B,2020-06-23 08:36:00,0,Dept 3,08:36:00,0830 to 0929
00771683,2020-06-25,Site B,2020-06-25 09:41:00,0,Dept 3,09:41:00,0930 to 1030
00771858,2020-04-20,Site B,2020-04-20 09:39:00,0,Dept 5,09:39:00,0930 to 1030
00771858,2020-04-22,Site B,2020-04-22 09:40:00,0,Dept 5,09:40:00,0930 to 1030
00771858,2020-04-23,Site B,2020-04-23 09:41:00,0,Dept 5,09:41:00,0930 to 1030
00771858,2020-04-24,Site B,2020-04-24 09:37:00,0,Dept 5,09:37:00,0930 to 1030
00771858,2020-04-26,Site B,2020-04-26 09:33:00,0,Dept 5,09:33:00,0930 to 1030
00771858,2020-04-27,Site B,2020-04-27 09:40:00,0,Dept 4,09:40:00,0930 to 1030
00771858,2020-04-28,Site B,2020-04-28 09:37:00,0,Dept 4,09:37:00,0930 to 1030
00771858,2020-04-30,Site B,2020-04-30 09:40:00,0,Dept 4,09:40:00,0930 to 1030
00771858,2020-05-01,Site B,2020-05-01 09:38:00,0,Dept 4,09:38:00,0930 to 1030
00771858,2020-05-04,Site B,2020-05-04 09:38:00,0,Dept 5,09:38:00,0930 to 1030
00771858,2020-05-06,Site B,2020-05-06 09:46:00,0,Dept 5,09:46:00,0930 to 1030
00771858,2020-05-09,Site B,2020-05-09 09:46:00,0,Dept 5,09:46:00,0930 to 1030
